Batch ID,Source ID,Counted Sample ID,Existing or New,URL / Official Record ID,Publisher/Institution,Source Origin Group,Source Type,Primary/Official Classification,Accessibility Result,Final URL,Identity Result,Claim Support Result,Qualifies as Evidence,Independence Pair ID,Reviewer Agent ID,Review Date,Review Time,Final Review Status,Notes
MV-F,SRC-DEC-STUDIO-NAME-001-311,CNT-DEC-STUDIO-NAME-001-156,EXISTING,https://www.amd.com/,AMD,ORG:www.amd.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_WITH_REDIRECT,https://www.amd.com/en.html,PASS,PASS,YES,MV-F-PAIR-156,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-312,CNT-DEC-STUDIO-NAME-001-156,EXISTING,https://www.amd.com/en/products.html,AMD,ORG:www.amd.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,https://www.amd.com/en/products.html,PASS,PASS,YES,MV-F-PAIR-156,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-313,CNT-DEC-STUDIO-NAME-001-157,EXISTING,https://www.intel.com/,Intel,ORG:www.intel.com,Official organisation source,PRIMARY/OFFICIAL,ACCESS_BLOCKED,https://www.intel.com/,FAIL,FAIL,NO,MV-F-PAIR-157,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,NEEDS_RECHECK,Live request returned HTTP 403; blocked evidence is non-qualifying.
MV-F,SRC-DEC-STUDIO-NAME-001-314,CNT-DEC-STUDIO-NAME-001-157,EXISTING,https://www.intel.com/content/www/us/en/products/overview.html,Intel,ORG:www.intel.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,ACCESS_BLOCKED,https://www.intel.com/content/www/us/en/products/overview.html,FAIL,FAIL,NO,MV-F-PAIR-157,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,NEEDS_RECHECK,Live request returned HTTP 403; blocked evidence is non-qualifying.
MV-F,SRC-DEC-STUDIO-NAME-001-315,CNT-DEC-STUDIO-NAME-001-158,EXISTING,https://www.qualcomm.com/,Qualcomm,ORG:www.qualcomm.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,https://www.qualcomm.com/,PASS,PASS,YES,MV-F-PAIR-158,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-316,CNT-DEC-STUDIO-NAME-001-158,EXISTING,https://www.qualcomm.com/products,Qualcomm,ORG:www.qualcomm.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,https://www.qualcomm.com/products,PASS,PASS,YES,MV-F-PAIR-158,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-317,CNT-DEC-STUDIO-NAME-001-159,EXISTING,https://openai.com/,OpenAI,ORG:openai.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://openai.com/,FAIL,FAIL,NO,MV-F-PAIR-159,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,NEEDS_RECHECK,Live curl/Python checks did not complete reliably (timeout or TLS/protocol error); fail-closed.
MV-F,SRC-DEC-STUDIO-NAME-001-318,CNT-DEC-STUDIO-NAME-001-159,EXISTING,https://en.wikipedia.org/wiki/OpenAI,Wikipedia / Wikimedia Foundation,PLATFORM:wikipedia.org,Independent reference,SECONDARY/INDEPENDENT,VERIFIED_ACCESSIBLE,https://en.wikipedia.org/wiki/OpenAI,PASS,PASS,YES,MV-F-PAIR-159,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-319,CNT-DEC-STUDIO-NAME-001-160,EXISTING,https://www.anthropic.com/,Anthropic,ORG:www.anthropic.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,https://www.anthropic.com/,PASS,PASS,YES,MV-F-PAIR-160,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-320,CNT-DEC-STUDIO-NAME-001-160,EXISTING,https://www.anthropic.com/research,Anthropic,ORG:www.anthropic.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,https://www.anthropic.com/research,PASS,PASS,YES,MV-F-PAIR-160,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-321,CNT-DEC-STUDIO-NAME-001-161,EXISTING,https://www.midjourney.com/,Midjourney,ORG:www.midjourney.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.midjourney.com/,FAIL,FAIL,NO,MV-F-PAIR-161,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,NEEDS_RECHECK,Live curl/Python checks did not complete reliably (timeout or TLS/protocol error); fail-closed.
MV-F,SRC-DEC-STUDIO-NAME-001-322,CNT-DEC-STUDIO-NAME-001-161,EXISTING,https://en.wikipedia.org/wiki/Midjourney,Wikipedia / Wikimedia Foundation,PLATFORM:wikipedia.org,Independent reference,SECONDARY/INDEPENDENT,VERIFIED_ACCESSIBLE,https://en.wikipedia.org/wiki/Midjourney,PASS,PASS,YES,MV-F-PAIR-161,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-323,CNT-DEC-STUDIO-NAME-001-162,EXISTING,https://runwayml.com/,Runway,ORG:runwayml.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_WITH_REDIRECT,https://runway.com/,PASS,PASS,YES,MV-F-PAIR-162,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-324,CNT-DEC-STUDIO-NAME-001-162,EXISTING,https://runwayml.com/research/,Runway,ORG:runway.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,VERIFIED_WITH_REDIRECT,https://runway.com/research,PASS,PASS,YES,MV-F-PAIR-162,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-325,CNT-DEC-STUDIO-NAME-001-163,EXISTING,https://stability.ai/,Stability AI,ORG:stability.ai,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,https://stability.ai/,PASS,PASS,YES,MV-F-PAIR-163,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-326,CNT-DEC-STUDIO-NAME-001-163,EXISTING,https://en.wikipedia.org/wiki/Stability_AI,Wikipedia / Wikimedia Foundation,PLATFORM:wikipedia.org,Independent reference,SECONDARY/INDEPENDENT,VERIFIED_ACCESSIBLE,https://en.wikipedia.org/wiki/Stability_AI,PASS,PASS,YES,MV-F-PAIR-163,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-327,CNT-DEC-STUDIO-NAME-001-164,EXISTING,https://www.canva.com/,Canva,ORG:www.canva.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,https://www.canva.com/,PASS,PASS,YES,MV-F-PAIR-164,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-328,CNT-DEC-STUDIO-NAME-001-164,EXISTING,https://www.canva.com/features/,Canva,ORG:www.canva.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,ACCESS_BLOCKED,https://www.canva.com/features/,FAIL,FAIL,NO,MV-F-PAIR-164,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,NEEDS_RECHECK,Live request returned HTTP 403; blocked evidence is non-qualifying.
MV-F,SRC-DEC-STUDIO-NAME-001-329,CNT-DEC-STUDIO-NAME-001-165,EXISTING,https://www.figma.com/,Figma,ORG:www.figma.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,https://www.figma.com/,PASS,PASS,YES,MV-F-PAIR-165,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-330,CNT-DEC-STUDIO-NAME-001-165,EXISTING,https://www.figma.com/design/,Figma,ORG:www.figma.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,https://www.figma.com/design/,PASS,PASS,YES,MV-F-PAIR-165,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-331,CNT-DEC-STUDIO-NAME-001-166,EXISTING,https://www.blender.org/,Blender Foundation,ORG:www.blender.org,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,https://www.blender.org/,PASS,PASS,YES,MV-F-PAIR-166,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-332,CNT-DEC-STUDIO-NAME-001-166,EXISTING,https://www.blender.org/download/releases/,Blender Foundation,ORG:www.blender.org,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,https://www.blender.org/download/releases/,PASS,PASS,YES,MV-F-PAIR-166,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-333,CNT-DEC-STUDIO-NAME-001-167,EXISTING,https://www.sidefx.com/,SideFX,ORG:www.sidefx.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,https://www.sidefx.com/,PASS,PASS,YES,MV-F-PAIR-167,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-334,CNT-DEC-STUDIO-NAME-001-167,EXISTING,https://en.wikipedia.org/wiki/Houdini_(software),Wikipedia / Wikimedia Foundation,PLATFORM:wikipedia.org,Independent reference,SECONDARY/INDEPENDENT,VERIFIED_ACCESSIBLE,https://en.wikipedia.org/wiki/Houdini_(software),PASS,PASS,YES,MV-F-PAIR-167,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-335,CNT-DEC-STUDIO-NAME-001-168,EXISTING,https://www.foundry.com/,Foundry,ORG:www.foundry.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,https://www.foundry.com/,PASS,PASS,YES,MV-F-PAIR-168,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-336,CNT-DEC-STUDIO-NAME-001-168,EXISTING,https://www.foundry.com/products,Foundry,ORG:www.foundry.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,https://www.foundry.com/products,PASS,PASS,YES,MV-F-PAIR-168,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-337,CNT-DEC-STUDIO-NAME-001-169,EXISTING,https://www.blackmagicdesign.com/,Blackmagic Design,ORG:www.blackmagicdesign.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,https://www.blackmagicdesign.com/,PASS,PASS,YES,MV-F-PAIR-169,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-338,CNT-DEC-STUDIO-NAME-001-169,EXISTING,https://www.blackmagicdesign.com/products,Blackmagic Design,ORG:www.blackmagicdesign.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,https://www.blackmagicdesign.com/products,PASS,PASS,YES,MV-F-PAIR-169,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-339,CNT-DEC-STUDIO-NAME-001-170,EXISTING,https://www.wacom.com/,Wacom,ORG:www.wacom.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_WITH_REDIRECT,https://www.wacom.com/en-tr,PASS,PASS,YES,MV-F-PAIR-170,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-340,CNT-DEC-STUDIO-NAME-001-170,EXISTING,https://www.wacom.com/en-us/products,Wacom,ORG:www.wacom.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,https://www.wacom.com/en-us/products,PASS,PASS,YES,MV-F-PAIR-170,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-341,CNT-DEC-STUDIO-NAME-001-171,EXISTING,https://www.huion.com/,Huion,ORG:www.huion.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,https://www.huion.com/,PASS,PASS,YES,MV-F-PAIR-171,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-342,CNT-DEC-STUDIO-NAME-001-171,EXISTING,https://www.huion.com/pen_tablet/,Huion,ORG:www.huion.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,VERIFIED_WITH_REDIRECT,https://www.huion.com/pen-tablet,PASS,PASS,YES,MV-F-PAIR-171,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-343,CNT-DEC-STUDIO-NAME-001-172,EXISTING,https://www.maxon.net/,Maxon,ORG:www.maxon.net,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_WITH_REDIRECT,https://www.maxon.net/en/,PASS,PASS,YES,MV-F-PAIR-172,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-344,CNT-DEC-STUDIO-NAME-001-172,EXISTING,https://www.maxon.net/en/products,Maxon,ORG:www.maxon.net,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,https://www.maxon.net/en/products,PASS,PASS,YES,MV-F-PAIR-172,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-345,CNT-DEC-STUDIO-NAME-001-173,EXISTING,https://www.ableton.com/,Ableton,ORG:www.ableton.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,https://www.ableton.com/,PASS,PASS,YES,MV-F-PAIR-173,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-346,CNT-DEC-STUDIO-NAME-001-173,EXISTING,https://www.ableton.com/en/products/,Ableton,ORG:www.ableton.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,VERIFIED_WITH_REDIRECT,https://www.ableton.com/en/shop/,PASS,PASS,YES,MV-F-PAIR-173,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-347,CNT-DEC-STUDIO-NAME-001-174,EXISTING,https://www.native-instruments.com/,Native Instruments,ORG:www.native-instruments.com,Official organisation source,PRIMARY/OFFICIAL,ACCESS_BLOCKED,https://www.native-instruments.com/,FAIL,FAIL,NO,MV-F-PAIR-174,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,NEEDS_RECHECK,Live request returned HTTP 403; blocked evidence is non-qualifying.
MV-F,SRC-DEC-STUDIO-NAME-001-348,CNT-DEC-STUDIO-NAME-001-174,EXISTING,https://en.wikipedia.org/wiki/Native_Instruments,Wikipedia / Wikimedia Foundation,PLATFORM:wikipedia.org,Independent reference,SECONDARY/INDEPENDENT,VERIFIED_ACCESSIBLE,https://en.wikipedia.org/wiki/Native_Instruments,PASS,PASS,YES,MV-F-PAIR-174,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-349,CNT-DEC-STUDIO-NAME-001-175,EXISTING,https://www.akaipro.com/,Akai Professional,ORG:www.akaipro.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,https://www.akaipro.com/,PASS,PASS,YES,MV-F-PAIR-175,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-350,CNT-DEC-STUDIO-NAME-001-175,EXISTING,https://www.akaipro.com/products,Akai Professional,ORG:www.akaipro.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,BROKEN_LINK,https://www.akaipro.com/products,FAIL,FAIL,NO,MV-F-PAIR-175,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REJECTED,"Live request returned HTTP 404; retained and rejected, not deleted."
MV-F,SRC-DEC-STUDIO-NAME-001-351,CNT-DEC-STUDIO-NAME-001-176,EXISTING,https://www.samsung.com/,Samsung,ORG:www.samsung.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_WITH_REDIRECT,https://www.samsung.com/tr/,PASS,PASS,YES,MV-F-PAIR-176,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-352,CNT-DEC-STUDIO-NAME-001-176,EXISTING,https://en.wikipedia.org/wiki/Samsung,Wikipedia / Wikimedia Foundation,PLATFORM:wikipedia.org,Independent reference,SECONDARY/INDEPENDENT,VERIFIED_ACCESSIBLE,https://en.wikipedia.org/wiki/Samsung,PASS,PASS,YES,MV-F-PAIR-176,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-353,CNT-DEC-STUDIO-NAME-001-177,EXISTING,https://www.huawei.com/,Huawei,ORG:www.huawei.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_WITH_REDIRECT,https://www.huawei.com/en/,PASS,PASS,YES,MV-F-PAIR-177,independent-market-evidence-verification-reviewer-mv-f,2026-08-10,15:30:00+03:00,REVIEWED,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
