Batch ID,Source ID,Counted Sample ID,Existing or New,URL / Official Record ID,Publisher/Institution,Source Origin Group,Source Type,Primary/Official Classification,Accessibility Result,Final URL,Identity Result,Claim Support Result,Qualifies as Evidence,Independence Pair ID,Reviewer Agent ID,Review Date,Review Time,Final Review Status,Notes
MV-D,SRC-DEC-STUDIO-NAME-001-191,CNT-DEC-STUDIO-NAME-001-096,EXISTING,https://www.com2us.com/,Com2uS,ORG:www.com2us.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.com2us.com/,FAIL,FAIL,NO,PAIR-096,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-192,CNT-DEC-STUDIO-NAME-001-096,EXISTING,https://www.com2us.com/game,UNRESOLVED,ORG:www.com2us.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.com2us.com/game,FAIL,FAIL,NO,PAIR-096,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-193,CNT-DEC-STUDIO-NAME-001-097,EXISTING,https://company.netmarble.com/en,Netmarble,ORG:company.netmarble.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://company.netmarble.com/en,FAIL,FAIL,NO,PAIR-097,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-194,CNT-DEC-STUDIO-NAME-001-097,EXISTING,https://company.netmarble.com/en/business/game,UNRESOLVED,ORG:company.netmarble.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://company.netmarble.com/en/business/game,FAIL,FAIL,NO,PAIR-097,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-195,CNT-DEC-STUDIO-NAME-001-098,EXISTING,https://shiftup.co.kr/eng/,Shift Up,ORG:shiftup.co.kr,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://shiftup.co.kr/eng/,FAIL,FAIL,NO,PAIR-098,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-196,CNT-DEC-STUDIO-NAME-001-098,EXISTING,https://shiftup.co.kr/eng/game/,UNRESOLVED,ORG:shiftup.co.kr,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://shiftup.co.kr/eng/game/,FAIL,FAIL,NO,PAIR-098,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-197,CNT-DEC-STUDIO-NAME-001-099,EXISTING,https://www.mightybeargames.com/,Mighty Bear Games,ORG:www.mightybeargames.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.mightybeargames.com/,FAIL,FAIL,NO,PAIR-099,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-198,CNT-DEC-STUDIO-NAME-001-099,EXISTING,https://www.mightybeargames.com/games,UNRESOLVED,ORG:www.mightybeargames.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.mightybeargames.com/games,FAIL,FAIL,NO,PAIR-099,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-199,CNT-DEC-STUDIO-NAME-001-100,EXISTING,https://amanotes.com/,Amanotes,ORG:amanotes.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://amanotes.com/,FAIL,FAIL,NO,PAIR-100,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-200,CNT-DEC-STUDIO-NAME-001-100,EXISTING,https://amanotes.com/games,UNRESOLVED,ORG:amanotes.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://amanotes.com/games,FAIL,FAIL,NO,PAIR-100,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-201,CNT-DEC-STUDIO-NAME-001-101,EXISTING,https://www.naughtydog.com/,Naughty Dog,ORG:www.naughtydog.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.naughtydog.com/,FAIL,FAIL,NO,PAIR-101,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-202,CNT-DEC-STUDIO-NAME-001-101,EXISTING,https://www.naughtydog.com/games,UNRESOLVED,ORG:www.naughtydog.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.naughtydog.com/games,FAIL,FAIL,NO,PAIR-101,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-203,CNT-DEC-STUDIO-NAME-001-102,EXISTING,https://insomniac.games/,Insomniac Games,ORG:insomniac.games,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://insomniac.games/,FAIL,FAIL,NO,PAIR-102,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-204,CNT-DEC-STUDIO-NAME-001-102,EXISTING,https://insomniac.games/games/,UNRESOLVED,ORG:insomniac.games,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://insomniac.games/games/,FAIL,FAIL,NO,PAIR-102,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-205,CNT-DEC-STUDIO-NAME-001-103,EXISTING,https://sms.playstation.com/,Santa Monica Studio,ORG:sms.playstation.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://sms.playstation.com/,FAIL,FAIL,NO,PAIR-103,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-206,CNT-DEC-STUDIO-NAME-001-103,EXISTING,https://sms.playstation.com/games/,UNRESOLVED,ORG:sms.playstation.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://sms.playstation.com/games/,FAIL,FAIL,NO,PAIR-103,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-207,CNT-DEC-STUDIO-NAME-001-104,EXISTING,https://www.suckerpunch.com/,Sucker Punch Productions,ORG:www.suckerpunch.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.suckerpunch.com/,FAIL,FAIL,NO,PAIR-104,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-208,CNT-DEC-STUDIO-NAME-001-104,EXISTING,https://www.suckerpunch.com/category/games/,UNRESOLVED,ORG:www.suckerpunch.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.suckerpunch.com/category/games/,FAIL,FAIL,NO,PAIR-104,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-209,CNT-DEC-STUDIO-NAME-001-105,EXISTING,https://www.guerrilla-games.com/,Guerrilla,ORG:www.guerrilla-games.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.guerrilla-games.com/,FAIL,FAIL,NO,PAIR-105,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-210,CNT-DEC-STUDIO-NAME-001-105,EXISTING,https://www.guerrilla-games.com/games,UNRESOLVED,ORG:www.guerrilla-games.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.guerrilla-games.com/games,FAIL,FAIL,NO,PAIR-105,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-211,CNT-DEC-STUDIO-NAME-001-106,EXISTING,https://www.polyphony.co.jp/,Polyphony Digital,ORG:www.polyphony.co.jp,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.polyphony.co.jp/,FAIL,FAIL,NO,PAIR-106,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-212,CNT-DEC-STUDIO-NAME-001-106,EXISTING,https://www.gran-turismo.com/,UNRESOLVED,ORG:www.gran-turismo.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.gran-turismo.com/,FAIL,FAIL,NO,PAIR-106,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-213,CNT-DEC-STUDIO-NAME-001-107,EXISTING,https://www.bendstudio.com/,SIE Bend Studio,ORG:www.bendstudio.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.bendstudio.com/,FAIL,FAIL,NO,PAIR-107,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-214,CNT-DEC-STUDIO-NAME-001-107,EXISTING,https://en.wikipedia.org/wiki/Bend_Studio,Wikimedia Foundation / Wikipedia editors,PLATFORM:WIKIPEDIA,Independent reference work,SECONDARY/INDEPENDENT,VERIFIED_ACCESSIBLE,https://en.wikipedia.org/wiki/Bend_Studio,PASS,PASS,YES,PAIR-107,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,REVIEWED,Live direct review. HTTP 200. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-215,CNT-DEC-STUDIO-NAME-001-108,EXISTING,https://www.bioware.com/,BioWare,ORG:www.bioware.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.bioware.com/,FAIL,FAIL,NO,PAIR-108,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-216,CNT-DEC-STUDIO-NAME-001-108,EXISTING,https://www.bioware.com/games/,UNRESOLVED,ORG:www.bioware.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.bioware.com/games/,FAIL,FAIL,NO,PAIR-108,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-217,CNT-DEC-STUDIO-NAME-001-109,EXISTING,https://www.respawn.com/,Respawn Entertainment,ORG:www.respawn.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.respawn.com/,FAIL,FAIL,NO,PAIR-109,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-218,CNT-DEC-STUDIO-NAME-001-109,EXISTING,https://www.respawn.com/games,UNRESOLVED,ORG:www.respawn.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.respawn.com/games,FAIL,FAIL,NO,PAIR-109,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-219,CNT-DEC-STUDIO-NAME-001-110,EXISTING,https://www.dice.se/,DICE,ORG:www.dice.se,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.dice.se/,FAIL,FAIL,NO,PAIR-110,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-220,CNT-DEC-STUDIO-NAME-001-110,EXISTING,https://www.ea.com/ea-studios/dice,UNRESOLVED,ORG:www.ea.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.ea.com/ea-studios/dice,FAIL,FAIL,NO,PAIR-110,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-221,CNT-DEC-STUDIO-NAME-001-111,EXISTING,https://www.criteriongames.com/,Criterion Games,ORG:www.criteriongames.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.criteriongames.com/,FAIL,FAIL,NO,PAIR-111,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
